author_id,handle,N_tweets,created_at,followers_count,following_count,tweet_count,NG_unreliable_share,NG_score_mean
472315803,cartwrightpa,375,2012-01-23 20:37:26+00:00,4829,457,1479,0.0,94.5
4727148073,bryanosorio2022,89,2016-01-08 06:34:08+00:00,3311,1031,975,0.0,100.0
47440498,randrewwhite,1286,2009-06-15 20:48:57+00:00,3586,677,4883,0.0,99.61538461538461
4750779374,yadiracaraveo,331,2016-01-13 01:25:16+00:00,11685,1375,1201,0.0,96.16666666666667
47595107,harpreetchima,330,2009-06-16 10:41:49+00:00,927,1511,1413,0.0,95.68181818181819
47685057,hank4texas,7,2009-06-16 17:34:15+00:00,18573,393,1323,,
477223342,reschenthaler,5,2012-01-28 23:48:42+00:00,3298,150,854,0.0,92.5
4776663858,voteaprilbecker,310,2016-01-18 04:39:41+00:00,4052,1263,1886,0.18181818181818182,82.0909090909091
4786737274,streetforpa,12,2016-01-12 18:37:22+00:00,1212,364,491,0.0,100.0
479017220,hakeemjeffries,125,2012-01-30 22:40:46+00:00,155412,112,1901,0.0,96.25
480872337,marcy_kaptur,42,2012-02-02 00:59:55+00:00,4618,290,350,0.0,96.25
481437062,mchenrycampaign,168,2012-02-02 19:10:01+00:00,1805,442,1663,0.3522727272727273,76.67045454545455
482713734,eshoo4congress,185,2012-02-04 07:02:26+00:00,1858,524,630,0.0,94.0909090909091
4827594804,louiegohmerttx1,167,2016-01-28 23:30:55+00:00,8351,168,340,0.0,93.0
4828008288,danielwaynelee0,931,2016-01-29 01:11:11+00:00,4597,3430,10036,0.011111111111111112,95.15
483010877,pettersen4co,450,2012-02-04 15:04:39+00:00,13128,1159,1709,0.05263157894736842,92.73684210526316
4833263702,lchavezderemer,548,2016-01-30 03:50:12+00:00,5519,466,1260,0.11428571428571428,87.98571428571428
48441742,garychambersjr,808,2009-06-18 18:31:20+00:00,134314,913,18112,0.0,100.0
4844247277,pierceussenate,17,2016-02-01 10:50:47+00:00,54,48,149,,
4849654052,mikejohnson,38,2016-02-02 14:48:05+00:00,2209,135,454,0.0,100.0
48500146,bridgetmfleming,530,2009-06-18 21:39:13+00:00,4690,1208,5261,0.038461538461538464,89.01923076923077
4851790919,davidjtrone,146,2016-01-27 01:12:55+00:00,10062,616,2048,0.0,97.96296296296296
4856325569,phyllisdhhall,813,2016-01-28 06:36:43+00:00,4646,2519,2284,0.0,89.6969696969697
4870048156,jakeauch,234,2016-02-01 18:10:16+00:00,11419,206,2619,0.125,91.4375
48741536,joyfoxri,253,2009-06-19 15:54:08+00:00,1675,757,2290,0.0,90.0
48772103,taylorkeeneyva,123,2009-06-19 17:41:55+00:00,1489,1079,3658,0.0,95.94444444444444
489856457,bethvanduyne,718,2012-02-11 23:59:29+00:00,28158,796,4087,0.3425414364640884,74.51381215469613
4905487413,brianfitzusa,85,2016-02-13 18:11:30+00:00,3303,272,961,0.5625,68.15625
491941667,grangerforla,1180,2012-02-14 05:41:14+00:00,2809,1342,1729,0.0,92.04545454545455
49217025,rubengallego,2756,2009-06-21 03:26:23+00:00,202728,2739,23285,0.06481481481481481,92.67592592592592
499109830,welchforvt,531,2012-02-21 19:48:49+00:00,5445,370,1543,0.0,96.31818181818181
50036176,chuck4congress,456,2009-06-23 17:16:39+00:00,2785,727,2868,0.38461538461538464,68.96153846153847
50789200,electadamsmith,183,2009-06-25 22:18:05+00:00,1246,148,905,0.11538461538461539,88.88461538461539
50918998,crawford4cong,1,2009-06-26 04:20:15+00:00,4422,3431,1777,,
515736574,pascrellfornj,431,2012-03-05 18:35:52+00:00,13948,220,2333,0.008695652173913044,96.36521739130434
51971452,tnovsa,5629,2009-06-29 05:31:53+00:00,8584,6049,23388,0.01652892561983471,95.96280991735537
520580652,nathanmagsigca,97,2012-03-10 17:30:54+00:00,1577,1453,726,0.2222222222222222,81.77777777777777
521731529,jackiespeier,2,2012-03-11 22:20:51+00:00,8768,352,1350,,
523276626,bohines,225,2012-03-13 13:49:11+00:00,51252,200,927,0.0,100.0
524024759,brunoamato_1,4336,2012-03-14 05:04:31+00:00,224692,128779,45421,0.0,97.47058823529412
533324996,wildforcongress,672,2012-03-22 17:32:50+00:00,11489,1618,2894,0.18333333333333332,86.15
53442330,gomcdermott,640,2009-07-03 17:21:14+00:00,7943,358,3020,0.0,95.0
540973577,theothermandela,1756,2012-03-30 17:02:33+00:00,145453,1606,19115,0.09090909090909091,88.5909090909091
545030277,markmeuser,871,2012-04-04 08:13:41+00:00,15979,717,3870,0.20155038759689922,79.3062015503876
545453935,dianesare,766,2012-04-04 21:25:57+00:00,11902,3102,5437,0.21818181818181817,68.27272727272727
549579841,jamie_raskin,250,2012-04-09 21:56:43+00:00,163305,2668,2967,0.0,97.77777777777777
550131748,voteyvette,227,2012-04-10 13:55:58+00:00,2902,350,2038,0.0,89.375
551935844,electblakemoore,164,2012-04-12 15:16:58+00:00,2040,334,536,0.0,96.84782608695652
555493863,scottsifton,59,2012-04-16 20:46:14+00:00,12135,3794,482,0.0,92.1590909090909
556211986,frank_craft,1398,2012-04-17 19:15:32+00:00,983,551,6271,0.2857142857142857,73.5
557046603,johnny_congress,942,2012-04-18 15:31:34+00:00,14036,11446,14152,0.45454545454545453,56.68181818181818
570005456,bradyfortexas,8,2012-05-03 14:14:11+00:00,2817,1188,2175,0.0,100.0
571214272,grace4ny,1870,2012-05-04 22:35:04+00:00,50050,4032,13371,0.006825938566552901,94.7414675767918
57334424,higgins4wny,165,2009-07-16 13:31:18+00:00,1352,860,848,0.0,96.875
574799823,chrispappasnh,439,2012-05-08 19:11:57+00:00,19579,525,4079,0.0,94.38297872340425
581141508,repmarcykaptur,377,2012-05-15 16:57:51+00:00,28219,1159,5845,0.0,95.78947368421052
58116764,jacklombardi,10594,2009-07-19 04:01:47+00:00,60957,1053,17455,0.2617801047120419,75.58115183246073
582070020,joycebeatty,32,2012-05-16 16:52:29+00:00,9281,360,2904,0.0,95.0
58579942,mattgaetz,1594,2009-07-20 20:24:48+00:00,2113962,3479,20470,0.46987951807228917,67.00903614457832
586191770,standwithbarry,94,2012-05-21 02:56:05+00:00,3552,1805,2130,0.23809523809523808,76.28571428571429
587100576,garretgraves,26,2012-05-22 00:57:19+00:00,5133,1169,1486,0.0,69.5
587866687,boblancia,4179,2012-05-23 00:19:24+00:00,14173,1941,45488,0.1935483870967742,79.48387096774194
592403411,ericorts,208,2012-05-28 04:28:12+00:00,918,726,4555,0.013157894736842105,96.92763157894737
594041308,iroghamatx,812,2012-05-29 21:08:42+00:00,6422,3314,4424,0.04395604395604396,93.05494505494505
59969802,toddyoungin,567,2009-07-25 03:36:56+00:00,13273,1266,7978,0.22033898305084745,79.04237288135593
600470774,coopforcongress,7,2012-06-05 22:29:03+00:00,2075,1014,2765,0.0,81.25
602919981,susieleenv,663,2012-06-08 15:21:57+00:00,10976,1059,3867,0.08695652173913043,92.83695652173913
603083228,troy_balderson,109,2012-06-08 21:37:56+00:00,7852,701,2153,0.0,81.125
60631912,lorisaine,260,2009-07-27 15:54:29+00:00,2135,729,2618,0.125,82.625
607305422,bperras12,2309,2012-06-13 15:31:54+00:00,1825,177,8973,0.3333333333333333,64.5
60739515,mark_gamba,312,2009-07-27 23:09:06+00:00,3742,1366,2430,0.0,96.5625
61254248,liberty4ky,1,2009-07-29 17:57:06+00:00,22,124,4,,
61608485,foxxforcongress,38,2009-07-30 21:47:03+00:00,2549,256,1015,1.0,57.0
617266600,katieporteroc,440,2012-06-24 16:29:31+00:00,662045,397,4113,0.0,96.92201834862385
61886317,ralphnorman,7,2009-07-31 22:02:39+00:00,4091,210,279,0.5,63.25
624396644,roywmsjr,237,2012-07-02 05:40:51+00:00,3322,3555,21986,0.0,91.0625
626192575,jessicaad03,25,2012-07-04 05:34:45+00:00,118,625,556,,
62649021,rajaforcongress,397,2009-08-03 23:08:33+00:00,4153,888,2684,0.06666666666666667,90.56190476190476
62874548,juanciscomani,540,2009-08-04 17:27:26+00:00,11507,972,5348,0.2608695652173913,84.97826086956522
637174730,kelbman50,63,2012-07-16 18:28:35+00:00,79,911,1369,0.0,75.0
65190827,gregtanaka,121,2009-08-12 22:54:09+00:00,2142,824,689,0.0,95.625
65493023,sarahpalinusa,389,2009-08-13 22:56:16+00:00,1422658,363,18228,0.2962962962962963,69.87037037037037
65707359,captmarkkelly,896,2009-08-14 19:00:42+00:00,490152,1535,5433,0.06451612903225806,93.75806451612904
66432608,martinjmarks,233,2009-08-17 18:01:05+00:00,1656,155,412,0.16666666666666666,86.25
66602794,patmccrorync,363,2009-08-18 05:08:47+00:00,43006,712,6427,0.06451612903225806,90.46774193548387
68277792,mobrooks,642,2009-08-24 00:29:51+00:00,29919,1496,1992,0.3148148148148148,75.14351851851852
68454527,colonelreynolds,1636,2009-08-24 17:05:54+00:00,13939,965,2592,0.3048780487804878,71.59451219512195
69326168,sewell4congress,49,2009-08-27 15:55:56+00:00,3784,745,1039,0.0,95.0
694984534249594882,drewfergusonga,40,2016-02-03 20:43:20+00:00,981,396,385,0.6666666666666666,68.83333333333333
701621454538985472,greatamericanz,115,2016-02-22 04:16:05+00:00,298,103,274,0.08333333333333333,95.375
701825647,seanparnellusa,1132,2012-07-17 21:39:57+00:00,227337,1004,37423,0.125,84.5625
702601370344402944,andybiggs4az,273,2016-02-24 21:09:55+00:00,20037,1041,2342,0.2,76.2
703499674045411328,donaldvaldezco,247,2016-02-27 08:39:27+00:00,12690,544,2625,0.0,96.84210526315789
707180711795515392,_justinolson,278,2016-03-08 12:26:35+00:00,1416,344,693,0.3333333333333333,80.88888888888889
710304609856651264,noblefororegon,108,2016-03-17 03:19:50+00:00,468,340,205,0.0,90.0
711077067836751872,mikedecillis,1813,2016-03-19 06:29:18+00:00,1681,2706,9555,0.0,86.58333333333333
715271442401628160,janforcongress,195,2016-03-30 20:16:15+00:00,9206,4262,2750,0.0,97.1875
71590540,rpurham,678,2009-09-04 17:39:31+00:00,2600,3175,16497,0.0,86.4375
718898814,iicruzusa,243,2012-07-26 22:29:54+00:00,695,922,1536,0.0,95.0
720353279176081408,tedbuddnc,625,2016-04-13 20:49:40+00:00,14138,142,1934,0.2857142857142857,78.44444444444444
720845823001505793,micheleforfl,3060,2016-04-15 05:26:51+00:00,37852,1660,11346,0.047619047619047616,87.83333333333333
721127537674489856,reelectnydia,1034,2016-04-16 00:06:17+00:00,6086,329,7283,0.0136986301369863,95.95662100456622
722555010588872705,ronestesks,227,2016-04-19 22:38:33+00:00,2027,250,762,0.26582278481012656,74.34810126582279
72365128,stevenolikara,497,2009-09-07 19:49:03+00:00,5246,4222,4851,0.0,87.85714285714286
72431423,tomemmer,327,2009-09-08 00:54:53+00:00,13768,1606,4413,0.4444444444444444,73.97222222222223
725350007537324032,chuckforwyoming,128,2016-04-27 15:44:52+00:00,1782,582,645,0.2857142857142857,73.71428571428571
725479123406065664,dennismisigoy,7450,2016-04-28 00:17:56+00:00,1629,667,14520,0.048,89.088
726873022603362304,jrmajewski,2884,2016-05-01 20:36:48+00:00,79160,22672,10068,0.3492063492063492,72.69047619047619
727242919,davejoyceoh14,258,2012-07-31 01:11:19+00:00,3502,743,2400,0.11956521739130435,85.57608695652173
72748653,ericulis,97,2009-09-09 03:07:34+00:00,448,397,135,0.0,90.71428571428571
729414452651692032,tamarashealey,627,2016-05-08 20:55:32+00:00,4440,1379,3525,0.0,86.94444444444444
733672650120253440,jrutherfordfl,4,2016-05-20 14:56:05+00:00,2369,299,398,,
735080227177660416,ackerforamerica,19,2016-05-24 12:09:18+00:00,111,88,169,,
736297793170464771,rudy_atencio,83,2016-05-27 20:47:28+00:00,19446,11738,708,0.0,100.0
74038401,realsuzanneharp,144,2009-09-14 02:03:54+00:00,5596,384,388,0.5,74.75
740866843771047937,jflynn4ussenate,10488,2016-06-09 11:23:15+00:00,8657,10001,18487,0.2778662420382166,81.89589968152866
743601590,mccaulfortexas,516,2012-08-07 19:43:45+00:00,4131,2107,3724,0.4146341463414634,69.23780487804878
744315872,votegiles,425,2012-08-08 03:13:48+00:00,4395,2748,4211,0.5,68.5
746016630006812672,cgarcia_ca,87,2016-06-23 16:26:39+00:00,1336,956,1904,0.0,97.14285714285714
746481056145018880,voteloucorrea,65,2016-06-24 23:12:07+00:00,868,1,108,0.0,100.0
749662181579485184,lacyjohnsonmn,159,2016-07-03 17:52:46+00:00,150168,674,908,,
751799352755052544,jackbergman_mi1,23,2016-07-09 15:25:08+00:00,2553,316,442,0.0,82.25
755502402854277120,chrisbalasinski,84,2016-07-19 20:39:44+00:00,142,127,740,0.0,95.0
756123897783808000,kathycastorfl,281,2016-07-21 13:49:20+00:00,3600,1277,3790,0.0,96.18055555555556
756285384,claudiatenney,2017,2012-08-14 02:26:00+00:00,92771,13430,21788,0.26785714285714285,74.32142857142857
757666785244119040,godutchformd,21,2016-07-25 20:00:13+00:00,513,151,121,,
757862089,nmalliotakis,1192,2012-08-14 20:45:06+00:00,74567,12016,27084,0.06713780918727916,82.87455830388693
75962375,jandrews1stgen,26,2009-09-21 05:07:48+00:00,60,325,1263,,
76069325,mikerogerscamp,93,2009-09-21 16:33:45+00:00,773,87,671,0.6,64.03333333333333
763462129672396800,vivianchilds,18,2016-08-10 19:48:50+00:00,410,176,118,,
769232522152521728,julihenry4,4,2016-08-26 17:58:19+00:00,38,141,37,,
771152516,rokhanna,2442,2012-08-21 09:10:20+00:00,313131,1821,25526,0.017094017094017096,95.15811965811966
771454344117882880,saraformissouri,527,2016-09-01 21:07:03+00:00,3807,2709,7330,0.3333333333333333,83.16666666666667
774003095617634304,jeffgormanmry,47,2016-09-08 21:54:53+00:00,2462,3151,2219,,
776664410,repcartwright,149,2012-08-23 20:05:56+00:00,20266,2054,3848,0.0,91.47058823529412
779104195,burgessowens,779,2012-08-24 23:04:57+00:00,369786,1377,7819,0.416988416988417,73.81853281853282
783792992,ilhanmn,1157,2012-08-27 04:21:41+00:00,3000191,1698,22753,0.03571428571428571,93.95535714285714
784098236,kishineff,23911,2012-08-27 07:45:50+00:00,23688,19037,92292,0.3165182987141444,69.57665677546983
784965392,gwen4congress,226,2012-08-27 16:03:04+00:00,4045,1241,5313,0.09090909090909091,89.27272727272727
78528831,anthonybouchard,282,2009-09-30 06:08:05+00:00,8039,1664,1604,0.2222222222222222,78.83333333333333
785687328,drgenalross,132,2012-08-27 23:15:29+00:00,387,768,2843,0.0,100.0
789589927277105152,sgt_pennie,528,2016-10-21 22:11:23+00:00,5365,2318,4162,0.11764705882352941,81.86764705882354
79080665,cmonday4liberty,63,2009-10-02 03:14:51+00:00,113,272,1749,,
793208286,judychucampaign,741,2012-08-31 06:13:56+00:00,1637,628,1633,0.034739454094292806,93.3697270471464
797072326340780033,drmark_3rdcd_wi,248,2016-11-11 13:43:46+00:00,1329,2581,298,0.0,92.5
798646050,randellhynes,838,2012-09-02 16:58:43+00:00,3086,3076,5993,0.08333333333333333,92.35416666666667
798973032362606600,repvaldemings,2298,2016-11-16 19:36:29+00:00,436044,886,14108,0.0,94.67391304347827
799651165017350144,rlwatkinsnc,196,2016-11-18 16:31:09+00:00,1018,104,903,0.0,85.0
804843411832455169,desantisford1,496,2016-12-03 00:23:17+00:00,1110,1263,1349,0.0,99.16666666666667
808326706717138945,realangelurbina,40,2016-12-12 15:04:39+00:00,466,1494,2067,,
808849223701643264,coybranscum,27,2016-12-14 01:40:57+00:00,35660,185,53,,
80956768,drlarrybucshon,94,2009-10-08 22:10:16+00:00,2233,427,1334,,
80995559,_raynareid,10,2009-10-09 01:30:22+00:00,243,679,5433,,
811239440916054016,malinowski,878,2016-12-20 15:58:49+00:00,53553,798,5248,0.01675977653631285,96.15083798882682
81191343,votetimscott,1493,2009-10-09 20:07:32+00:00,58876,1211,3871,0.30407523510971785,77.10501567398119
81207735,johnsonleads,42,2009-10-09 21:32:58+00:00,4466,1093,1772,0.0,95.0
813998038314164228,davidcanepa,873,2016-12-28 06:40:30+00:00,2371,760,4503,0.0,92.08333333333333
814179031956488192,congressmanraja,2449,2016-12-28 18:39:42+00:00,178168,1157,13535,0.002506265664160401,94.32581453634086
815952318487298048,drnealdunnfl2,258,2017-01-02 16:06:07+00:00,12501,305,2991,0.2222222222222222,83.14814814814815
816092276904656897,roddorilas,369,2017-01-03 01:22:15+00:00,14384,330,1309,0.3,75.7
816303263586914304,repbrianfitz,1091,2017-01-03 15:20:39+00:00,25259,386,4711,0.14583333333333334,87.15625
817050219007328258,replbr,887,2017-01-05 16:48:47+00:00,28321,578,3820,0.0,95.55555555555556
817138492614524928,sentedbuddnc,364,2017-01-05 22:39:33+00:00,53690,797,4008,0.46511627906976744,74.1046511627907
817177938491752448,gino_campana,105,2017-01-06 01:16:17+00:00,447,64,218,0.3,72.7
817397255523209217,clairegfornjrep,153,2017-01-06 15:47:47+00:00,1605,2428,564,0.1111111111111111,93.0
818536152588238849,repgonzalez,932,2017-01-09 19:13:21+00:00,13159,511,4163,0.0,95.34198113207547
818603688885415937,supetompatti,165,2017-01-09 23:41:43+00:00,1157,1361,537,0.09090909090909091,80.95454545454545
818948638890217473,repmattgaetz,1197,2017-01-10 22:32:25+00:00,2354725,755,11137,0.5036496350364964,61.95985401459854
818975124460335106,repdonbacon,3310,2017-01-11 00:17:40+00:00,25529,617,18165,0.11258278145695365,86.3841059602649
81940492,michael_wildes,187,2009-10-12 22:05:13+00:00,1561,577,2200,0.0,91.25
821441418090659841,bobbyjeffriespa,411,2017-01-17 19:37:50+00:00,6160,4227,12705,0.5806451612903226,52.564516129032256
822246946211561472,jareddallin,126,2017-01-20 00:58:43+00:00,156,1107,1492,0.15384615384615385,85.57692307692308
822521744661458944,fousheefornc,245,2017-01-20 19:10:40+00:00,2607,603,1566,0.0,82.5
82423741,kathleenrice,25,2009-10-14 18:28:29+00:00,6516,618,1385,0.0,91.25
82489457,alexpadilla4ca,1930,2009-10-14 23:52:16+00:00,115072,1562,15124,0.012531328320802004,96.35401002506266
825766521511088128,jevinhodge,819,2017-01-29 18:04:15+00:00,38741,2024,3966,0.15384615384615385,85.53846153846153
825929083682951168,drglennhurst,333,2017-01-30 04:50:13+00:00,1845,1228,841,0.0,92.67857142857143
827526747864211456,anthonyfelixjr,8,2017-02-03 14:38:46+00:00,849,1259,384,,
831693852146806784,beckleyfortx,767,2017-02-15 02:37:21+00:00,41376,70,11890,0.0,94.26470588235294
834001837,isiah4congress,7,2012-09-19 19:38:43+00:00,20515,1165,3525,0.0,100.0
834471693687074816,mrmayfieldusa,1328,2017-02-22 18:35:30+00:00,6739,1144,4287,0.3225806451612903,76.75806451612904
836044206602846208,jeremy_vantress,2,2017-02-27 02:44:06+00:00,336,309,128,,
841994444,carolmillerwv,3,2012-09-23 16:26:12+00:00,3211,444,437,,
843965625177399296,amccarthyny,4390,2017-03-20 23:20:59+00:00,31813,897,10381,0.25,70.65625
844732519966801921,kleavittnh,1019,2017-03-23 02:08:21+00:00,75893,2747,3353,0.14925373134328357,83.98507462686567
847098017274613761,houlahanforpa,221,2017-03-29 14:48:00+00:00,19344,328,1445,0.09090909090909091,90.29545454545455
848591867092410368,joangreeneaz,147,2017-04-02 17:44:01+00:00,17543,6754,12077,0.14285714285714285,93.14285714285714
851477335052140544,jasoncrowco,153,2017-04-10 16:49:51+00:00,38249,549,2082,0.0,95.78125
85396297,repjoecourtney,1070,2009-10-26 19:45:09+00:00,27080,2242,9449,0.0,94.92125984251969
854449775202246658,jeff_bartos,315,2017-04-18 21:41:16+00:00,4028,220,1335,0.10256410256410256,81.71794871794872
855240223432769538,conorlambpa,457,2017-04-21 02:02:13+00:00,143242,522,1764,0.0,98.5
855406583924363264,johnmcguire4va,56,2017-04-21 13:03:17+00:00,13425,1112,2181,1.0,57.0
856320622024167425,alformontana,1,2017-04-24 01:35:20+00:00,778,763,253,,
85689484,amodeifornevada,59,2009-10-27 23:18:32+00:00,2473,138,199,0.0,97.5
857009033882083329,lizzie4congress,197,2017-04-25 23:10:51+00:00,15610,542,2157,0.0,96.5
860547911268139008,elissaslotkin,633,2017-05-05 17:33:05+00:00,59719,531,1990,0.0,97.08333333333333
861223440,ckmapp,395,2012-10-04 11:14:59+00:00,60,345,1047,,
861839317,christhecitizen,188,2012-10-04 18:26:02+00:00,2477,817,2373,0.0,94.44444444444444
862393019173003264,drkimschrier,211,2017-05-10 19:44:53+00:00,12076,111,1224,0.0,91.29032258064517
86247844,brandaundean,1810,2009-10-30 05:34:14+00:00,2562,222,17160,0.0,91.78571428571429
864890652785594369,mikegibbonsoh,603,2017-05-17 17:09:35+00:00,3381,498,2282,0.3191489361702128,77.90425531914893
867113191,brentcenters,1,2012-10-07 23:21:58+00:00,175,300,67,,
867495243482058755,axne4congress,431,2017-05-24 21:39:18+00:00,30211,638,1953,0.0,97.1590909090909
870453485984129028,ajaforcongress,13267,2017-06-02 01:34:18+00:00,33628,9440,48695,0.2890625,79.03125
872143958847045632,mondairejones,1078,2017-06-06 17:31:38+00:00,147408,1369,6413,0.017241379310344827,94.43103448275862
872156132688711681,laurenunderwood,64,2017-06-06 18:20:00+00:00,131011,269,2457,0.0,100.0
874993296510251008,jazarikual,826,2017-06-14 14:13:53+00:00,2573,739,2675,0.0,96.25
875184435745873921,thebluesquire,2,2017-06-15 02:53:24+00:00,24,14,75,,
878403801987727360,amy4thepeople,232,2017-06-24 00:06:01+00:00,37543,1581,7563,0.02857142857142857,92.54285714285714
881222783170228224,carolyn4ga7,426,2017-07-01 18:47:38+00:00,85425,12970,3578,0.027777777777777776,92.83333333333333
88291132,allawsonjr,117,2009-11-07 22:48:38+00:00,1887,464,1230,0.0,94.54545454545455
882958562296819714,spanbergerva07,999,2017-07-06 13:45:00+00:00,77548,1621,7056,0.031914893617021274,88.19946808510639
883069589722198018,petestauber,515,2017-07-06 21:06:11+00:00,7373,97,2929,0.17346938775510204,85.08673469387755
883159967162707969,callforcongress,10083,2017-07-07 03:05:19+00:00,18889,4044,15096,0.015873015873015872,92.93650793650794
887363635692969984,hiral4congress,106,2017-07-18 17:29:11+00:00,23576,1016,3320,0.0,100.0
88784440,senmikelee,599,2009-11-09 22:47:47+00:00,706869,2127,7085,0.1724137931034483,88.62931034482759
890038958104735744,gregpencein,95,2017-07-26 02:39:58+00:00,6839,177,805,0.0,80.0
892467658452484096,carlahsands,2261,2017-08-01 19:30:45+00:00,53109,1049,12882,0.2916666666666667,76.69791666666667
892491627088011264,maxrose4ny,615,2017-08-01 21:06:00+00:00,56979,21555,4367,0.016666666666666666,89.58333333333333
893496121,rosa_delauro,152,2012-10-20 15:42:46+00:00,6467,1721,1395,0.0,95.13157894736842
89469296,mayraflores2022,1543,2009-11-12 15:29:43+00:00,508186,3612,6676,0.4393939393939394,76.14393939393939
894940941039144962,johnrosefortn,401,2017-08-08 15:18:42+00:00,3653,631,2355,0.3076923076923077,77.46153846153847
898787903609765890,yvette4congress,19,2017-08-19 06:05:09+00:00,8181,1960,867,0.5,68.5
898861406,alysiarieg,38,2012-10-23 01:24:40+00:00,316,142,908,0.0,75.0
89992368,annmclanekuster,194,2009-11-14 18:31:57+00:00,7232,1224,2557,0.05263157894736842,92.21052631578948
900516768032202752,golden4congress,69,2017-08-24 00:35:03+00:00,8210,182,656,0.07142857142857142,92.40476190476191
903354645623566340,meuser4congress,17,2017-08-31 20:31:45+00:00,2233,815,487,,
907005575501717510,vote_for_cox,2,2017-09-10 22:19:15+00:00,47,17,29,,
912322366235119616,revdbutler,448,2017-09-25 14:26:17+00:00,1002,539,941,0.0,96.25
91290633,drrobertlowry,68,2009-11-20 07:17:56+00:00,1187,205,408,,
913415985591439362,gendonbolduc,1477,2017-09-28 14:51:56+00:00,24729,4913,10504,0.26956521739130435,78.0304347826087
913796543295062016,matthewdiemer,1311,2017-09-29 16:04:08+00:00,9560,3117,10034,0.0,96.73076923076923
914815520842616834,nancymace,1066,2017-10-02 11:33:11+00:00,98361,2244,7050,0.23076923076923078,80.27884615384616
91584105,jontchuba,104,2009-11-21 14:43:03+00:00,122,240,130,0.11764705882352941,87.0
915975047545749504,loritrahanma,104,2017-10-05 16:20:44+00:00,7609,949,2092,0.0,93.65384615384616
917408119222923264,lindatsanchez,86,2017-10-09 15:15:15+00:00,2896,723,528,0.0,100.0
918154700,jdgailliard,307,2012-11-01 03:22:28+00:00,2530,1470,4435,0.0,90.75
918913624395079680,jasmineforus,1221,2017-10-13 18:57:35+00:00,38846,1452,4969,0.02702702702702703,95.39189189189189
923015112461639680,votemerlen,5977,2017-10-25 02:35:26+00:00,633,2303,15582,0.0,94.04032258064517
92317603,philehr,214,2009-11-24 17:15:37+00:00,186265,2187,2533,0.19047619047619047,87.16666666666667
923979286155071488,phahnfor,43,2017-10-27 18:26:43+00:00,51,120,537,,
927268457673981952,8aularodriguez,2260,2017-11-05 20:16:42+00:00,110,446,7950,0.19047619047619047,76.80952380952381
928357023573512192,shaunebordere,55,2017-11-08 20:22:17+00:00,1481,76,1597,0.0,100.0
930552552302792705,dancrenshawtx,716,2017-11-14 21:46:32+00:00,1301354,868,4078,0.2711864406779661,83.66101694915254
931614483050414080,repjohncurtis,420,2017-11-17 20:06:16+00:00,12082,546,4674,0.012195121951219513,96.90853658536585
93255492,keltie4congress,760,2009-11-28 20:41:22+00:00,1415,478,1029,0.1111111111111111,88.55555555555556
933394142843064323,tomwells2022,578,2017-11-22 17:58:00+00:00,2098,2228,3102,0.23529411764705882,70.3529411764706
93412074,drmarkgreen4tn,268,2009-11-29 14:42:35+00:00,10365,5463,2166,0.5238095238095238,70.21428571428571
935580000312426497,elizabethheng,85,2017-11-28 18:43:49+00:00,22586,632,1210,0.0,97.22222222222223
935717078966964228,madeleinedean,108,2017-11-29 03:48:31+00:00,19751,2196,2153,0.0,89.83333333333333
93575832,latta4congress,71,2009-11-30 06:28:16+00:00,2115,1781,2072,,
936626346553413633,kathymanningnc,79,2017-12-01 16:01:37+00:00,7767,725,1807,0.0,100.0
939203501783224320,marter4congress,322,2017-12-08 18:42:19+00:00,6935,7666,3274,1.0,17.5
940334713,aiwashburn,6692,2012-11-11 01:30:53+00:00,11798,5165,30122,0.046511627906976744,88.18604651162791
941754604118831105,huffmanfornc,4670,2017-12-15 19:39:29+00:00,71282,54031,27262,0.02564102564102564,92.21153846153847
942052787059351555,hmforcongress,1063,2017-12-16 15:24:21+00:00,9624,7805,2541,0.01818181818181818,94.58181818181818
944147084697001984,rickybarajas4or,33,2017-12-22 10:06:21+00:00,146,198,248,,
946549322,senatorhassan,1112,2012-11-13 21:27:37+00:00,162040,545,12518,0.0,97.11538461538461
947178108108423168,ronda4congress,366,2017-12-30 18:50:33+00:00,10678,2694,3440,0.23529411764705882,71.82352941176471
947956236804337664,lucymcbath,297,2018-01-01 22:22:33+00:00,122540,441,2206,0.0,93.85714285714286
950111395378597888,elaineluriava,350,2018-01-07 21:06:23+00:00,43358,1085,3988,0.0,91.74074074074075
950160649488920577,shay_hawkins_oh,218,2018-01-08 00:22:06+00:00,21434,3113,1652,0.8214285714285714,61.982142857142854
950180672467034118,carmen4congress,383,2018-01-08 01:41:40+00:00,1616,176,672,0.36363636363636365,73.96969696969697
950952511556538368,sharicedavids,316,2018-01-10 04:48:41+00:00,129092,1545,2516,0.07142857142857142,92.36607142857143
951322357251100672,jaimyblanco,34,2018-01-11 05:18:19+00:00,14839,1142,1910,0.0,80.0
95184947,brynnespeak,83,2009-12-07 11:41:38+00:00,5773,2025,3464,0.0,98.61111111111111
952540201,degette5280,309,2012-11-16 22:39:27+00:00,2913,474,1502,0.03125,92.875
953749679166156800,guestcongress,218,2018-01-17 22:03:38+00:00,2490,131,854,0.5,76.0
95546148,williamkeating,65,2009-12-09 01:28:57+00:00,4233,1157,1166,0.0,94.375
